category	subcategory	disease	term
Z30	Z305	SUPERVISIÓN DEL USO DE DISPOSITIVO ANTICONCEPTIVO (INTRAUTERINO)	Canonical
Z30	Z308	OTRAS ATENCIONES ESPECIFICADAS PARA LA ANTICONCEPCIÓN	Canonical
Z30	Z309	ASISTENCIA PARA LA ANTICONCEPCIÓN, NO ESPECIFICADA	Canonical
Z31	Z31	ATENCIÓN PARA LA PROCREACIÓN	Canonical
Z31	Z310	TUBOPLASTIA O VASOPLASTIA POSTERIOR A ESTERILIZACIÓN	Canonical
Z31	Z311	INSEMINACIÓN ARTIFICIAL	Canonical
Z31	Z312	FECUNDACIÓN IN VITRO	Canonical
Z31	Z313	OTROS MÉTODOS DE ATENCIÓN PARA LA FECUNDACIÓN	Canonical
Z31	Z314	INVESTIGACIÓN Y PRUEBA PARA LA PROCREACIÓN	Canonical
Z31	Z315	ASESORAMIENTO GENÉTICO	Canonical
Z31	Z316	CONSEJO Y ASESORAMIENTO GENERAL SOBRE LA PROCREACIÓN	Canonical
Z31	Z318	OTRA ATENCIÓN ESPECIFICADA PARA LA PROCREACIÓN	Canonical
Z31	Z319	ATENCIÓN NO ESPECIFICADA RELACIONADA CON LA PROCREACIÓN	Canonical
Z32	Z32	EXAMEN Y PRUEBA DEL EMBARAZO	Canonical
Z32	Z320	EMBARAZO (AÚN) NO CONFIRMADO	Canonical
Z32	Z321	EMBARAZO CONFIRMADO	Canonical
Z33	Z33X	ESTADO DE EMBARAZO, INCIDENTAL	Canonical
Z34	Z34	SUPERVISIÓN DE EMBARAZO NORMAL	Canonical
Z34	Z340	SUPERVISIÓN DE PRIMER EMBARAZO NORMAL	Canonical
Z34	Z348	SUPERVISIÓN DE OTROS EMBARAZOS NORMALES	Canonical
Z34	Z349	SUPERVISIÓN DE EMBARAZO NORMAL NO ESPECIFICADO	Canonical
Z35	Z35	SUPERVISIÓN DE EMBARAZO DE ALTO RIESGO	Canonical
Z35	Z350	SUPERVISIÓN DE EMBARAZO CON HISTORIA DE ESTERILIDAD	Canonical
Z35	Z351	SUPERVISIÓN DE EMBARAZO CON HISTORIA DE ABORTO	Canonical
Z35	Z352	SUPERVISIÓN DE EMBARAZO CON OTRO RIESGO EN LA HISTORIA OBSTÉTRICA O REPRODUCTIVA	Canonical
Z35	Z353	SUPERVISIÓN DE EMBARAZO CON HISTORIA DE INSUFICIENTE ATENCIÓN PRENATAL	Canonical
Z35	Z354	SUPERVISIÓN DE EMBARAZO CON GRAN MULTIPARIDAD	Canonical
Z35	Z355	SUPERVISIÓN DE PRIMIGESTA AÑOSA	Canonical
Z35	Z356	SUPERVISIÓN DE PRIMIGESTA MUY JOVEN	Canonical
Z35	Z357	SUPERVISIÓN DE EMBARAZO DE ALTO RIESGO DEBIDO A PROBLEMAS SOCIALES	Canonical
Z35	Z358	SUPERVISIÓN DE OTROS EMBARAZOS DE ALTO RIESGO	Canonical
Z35	Z359	SUPERVISIÓN DE EMBARAZO DE ALTO RIESGO, SIN OTRA ESPECIFICACIÓN	Canonical
Z36	Z36	PESQUISAS PRENATALES	Canonical
Z36	Z360	PESQUISA PRENATAL PARA ANOMALÍAS CROMOSÓMICAS	Canonical
Z36	Z361	PESQUISA PRENATAL PARA MEDIR NIVELES ELEVADOS DE ALFAFETOPROTEÍNAS	Canonical
Z36	Z362	OTRAS PESQUISAS PRENATALES BASADAS EN AMNIOCENTESIS	Canonical
Z36	Z363	PESQUISA PRENATAL DE MALFORMACIONES USANDO ULTRASONIDO Y OTROS MÉTODOS FÍSICOS	Canonical
Z36	Z364	PESQUISA PRENATAL DEL RETARDO DEL CRECIMIENTO FETAL USANDO ULTRASONIDO Y OTROS MÉTODOS FÍSICOS	Canonical
Z36	Z365	PESQUISA PRENATAL PARA ISOINMUNIZACIÓN	Canonical
Z36	Z368	OTRAS PESQUISAS PRENATALES ESPECIFICAS	Canonical
Z36	Z369	PESQUISA PRENATAL, SIN OTRA ESPECIFICACIÓN	Canonical
Z37	Z37	PRODUCTO DEL PARTO	Canonical
Z37	Z370	NACIDO VIVO, ÚNICO	Canonical
Z37	Z371	NACIDO MUERTO, ÚNICO	Canonical
Z37	Z372	GEMELOS, AMBOS NACIDOS VIVOS	Canonical
Z37	Z373	GEMELOS, UN NACIDO VIVO Y UN NACIDO MUERTO	Canonical
Z37	Z374	GEMELOS, AMBOS NACIDOS MUERTOS	Canonical
Z37	Z375	OTROS NACIMIENTOS MÚLTIPLES, TODOS NACIDOS VIVOS	Canonical
Z37	Z376	OTROS NACIMIENTOS MÚLTIPLES, ALGUNOS NACIDOS VIVOS	Canonical
Z37	Z377	OTROS NACIMIENTOS MÚLTIPLES, TODOS NACIDOS MUERTOS	Canonical
Z37	Z379	PRODUCTO DEL PARTO NO ESPECIFICADO	Canonical
Z38	Z38	NACIDOS VIVOS SEGÚN LUGAR DE NACIMIENTO	Canonical
Z38	Z380	PRODUCTO ÚNICO, NACIDO EN HOSPITAL	Canonical
Z38	Z381	PRODUCTO ÚNICO, NACIDO FUERA DE HOSPITAL	Canonical
Z38	Z382	PRODUCTO ÚNICO, LUGAR DE NACIMIENTO NO ESPECIFICADO	Canonical
Z38	Z383	GEMELOS, NACIDOS EN HOSPITAL	Canonical
Z38	Z384	GEMELOS, NACIDOS FUERA DE HOSPITAL	Canonical
Z38	Z385	GEMELOS, LUGAR DE NACIMIENTO NO ESPECIFICADO	Canonical
Z38	Z386	OTROS NACIMIENTOS MÚLTIPLES, EN HOSPITAL	Canonical
Z38	Z387	OTROS NACIMIENTOS MÚLTIPLES, FUERA DEL HOSPITAL	Canonical
Z38	Z388	OTROS NACIMIENTOS MÚLTIPLES, LUGAR DE NACIMIENTO NO ESPECIFICADO	Canonical
Z39	Z39	EXAMEN Y ATENCIÓN DEL POSTPARTO	Canonical
Z39	Z390	ATENCIÓN Y EXAMEN INMEDIATAMENTE DESPUÉS DEL PARTO	Canonical
Z39	Z391	ATENCIÓN Y EXAMEN DE MADRE EN PERIODO DE LACTANCIA	Canonical
Z39	Z392	SEGUIMIENTO POSTPARTO, DE RUTINA	Canonical
Z40	Z40	CIRUGÍA PROFILÁCTICA	Canonical
Z40	Z400	CIRUGÍA PROFILÁCTICA POR FACTORES DE RIESGO RELACIONADOS CON TUMORES MALIGNOS	Canonical
Z40	Z408	OTRA CIRUGÍA PROFILÁCTICA	Canonical
Z40	Z409	CIRUGÍA PROFILÁCTICA NO ESPECIFICADA	Canonical
Z41	Z41	PROCEDIMIENTOS PARA OTROS PROPÓSITOS QUE NO SEAN LOS DE MEJORAR EL ESTADO DE SALUD	Canonical
Z41	Z410	TRASPLANTE DE PELO	Canonical
Z41	Z411	OTRAS CIRUGÍAS PLÁSTICAS POR RAZONES ESTÉTICAS	Canonical
Z41	Z412	CIRCUNCISIÓN RITUAL O DE RUTINA	Canonical
Z41	Z413	PERFORACIÓN DE LA OREJA	Canonical
Z41	Z418	OTROS PROCEDIMIENTOS PARA OTROS PROPÓSITOS QUE NO SEAN LOS DE MEJORAR EL ESTADO DE SALUD	Canonical
Z41	Z419	PROCEDIMIENTO NO ESPECIFICADO PARA OTROS PROPÓSITOS QUE NO SEAN LOS DE MEJORAR EL ESTADO DE SALUD	Canonical
Z42	Z42	CUIDADOS POSTERIORES A LA CIRUGÍA PLÁSTICA	Canonical
Z42	Z420	CUIDADOS POSTERIORES A LA CIRUGÍA PLÁSTICA DE LA CABEZA Y DEL CUELLO	Canonical
Z42	Z421	CUIDADOS POSTERIORES A LA CIRUGÍA PLÁSTICA DE LA MAMA	Canonical
Z42	Z422	CUIDADOS POSTERIORES A LA CIRUGÍA PLÁSTICA DE OTRAS PARTES ESPECIFICADAS DEL TRONCO	Canonical
Z42	Z423	CUIDADOS POSTERIORES A LA CIRUGÍA PLÁSTICA DE LAS EXTREMIDADES SUPERIORES	Canonical
Z42	Z424	CUIDADOS POSTERIORES A LA CIRUGÍA PLÁSTICA DE LAS EXTREMIDADES INFERIORES	Canonical
Z42	Z428	CUIDADOS POSTERIORES A LA CIRUGÍA PLÁSTICA DE OTRAS PARTES ESPECIFICADAS DEL CUERPO	Canonical
Z42	Z429	CUIDADOS POSTERIORES A LA CIRUGÍA PLÁSTICA NO ESPECIFICADA	Canonical
Z43	Z43	ATENCIÓN DE ORIFICIOS ARTIFICIALES	Canonical
Z43	Z430	ATENCIÓN DE TRAQUEOSTOMÍA	Canonical
Z43	Z431	ATENCIÓN DE GASTROSTOMÍA	Canonical
Z43	Z432	ATENCIÓN DE ILEOSTOMÍA	Canonical
Z43	Z433	ATENCIÓN DE COLOSTOMÍA	Canonical
Z43	Z434	ATENCIÓN DE OTROS ORIFICIOS ARTIFICIALES DE LAS VÍAS DIGESTIVAS	Canonical
Z43	Z435	ATENCIÓN DE CISTOSTOMÍA	Canonical
Z43	Z436	ATENCIÓN DE OTROS ORIFICIOS ARTIFICIALES DE LAS VÍAS URINARIAS	Canonical
Z43	Z437	ATENCIÓN DE VAGINA ARTIFICIAL	Canonical
Z43	Z438	ATENCIÓN DE OTROS ORIFICIOS ARTIFICIALES	Canonical
Z43	Z439	ATENCIÓN DE ORIFICIO ARTIFICIAL NO ESPECIFICADO	Canonical
Z44	Z44	PRUEBA Y AJUSTE DE DISPOSITIVOS PROTÉSICOS EXTERNOS	Canonical
Z44	Z440	PRUEBA Y AJUSTE DE BRAZO ARTIFICIAL (COMPLETO) (PARCIAL)	Canonical
Z44	Z441	PRUEBA Y AJUSTE DE PIERNA ARTIFICIAL (COMPLETA) (PARCIAL)	Canonical
Z44	Z442	PRUEBA Y AJUSTE DE OJO ARTIFICIAL	Canonical
Z44	Z443	PRUEBA Y AJUSTE DE PRÓTESIS MAMARIA EXTERNA	Canonical
Z44	Z448	PRUEBA Y AJUSTE DE OTROS DISPOSITIVOS PROTÉSICOS EXTERNOS	Canonical
Z44	Z449	PRUEBA Y AJUSTE DE DISPOSITIVO PROTÉSICO EXTERNO NO ESPECIFICADO	Canonical
Z45	Z45	ASISTENCIA Y AJUSTE DE DISPOSITIVOS IMPLANTADOS	Canonical
Z45	Z450	ASISTENCIA Y AJUSTE DE DISPOSITIVOS CARDÍACOS	Canonical
Z45	Z451	ASISTENCIA Y AJUSTE DE BOMBA DE INFUSIÓN	Canonical
Z45	Z452	ASISTENCIA Y AJUSTE DE DISPOSITIVOS DE ACCESO VASCULAR	Canonical
Z45	Z453	ASISTENCIA Y AJUSTE DE DISPOSITIVO AUDITIVO IMPLANTADO	Canonical
Z45	Z458	ASISTENCIA Y AJUSTE DE OTROS DISPOSITIVOS IMPLANTADOS	Canonical
Z45	Z459	ASISTENCIA Y AJUSTE DE DISPOSITIVO IMPLANTADO NO ESPECIFICADO	Canonical
Z46	Z46	PRUEBA Y AJUSTE DE OTROS DISPOSITIVOS	Canonical
Z46	Z460	PRUEBA Y AJUSTE DE ANTEOJOS Y LENTES DE CONTACTO	Canonical
Z46	Z461	PRUEBA Y AJUSTE DE AUDÍFONOS	Canonical
Z46	Z462	PRUEBA Y AJUSTE DE OTROS DISPOSITIVOS RELACIONADOS CON EL SISTEMA NERVIOSO Y LOS SENTIDOS ESPECIALES	Canonical
Z46	Z463	PRUEBA Y AJUSTE DE PRÓTESIS DENTAL	Canonical
Z46	Z464	PRUEBA Y AJUSTE DE DISPOSITIVO ORTODÓNCICO	Canonical
Z46	Z465	PRUEBA Y AJUSTE DE ILEOSTOMÍA U OTRO DISPOSITIVO INTESTINAL	Canonical
Z46	Z466	PRUEBA Y AJUSTE DE DISPOSITIVO URINARIO	Canonical
Z46	Z467	PRUEBA Y AJUSTE DE DISPOSITIVO ORTOPÉDICO	Canonical
Z46	Z468	PRUEBA Y AJUSTE DE OTROS DISPOSITIVOS ESPECIFICADOS	Canonical
Z46	Z469	PRUEBA Y AJUSTE DE DISPOSITIVO NO ESPECIFICADO	Canonical
Z47	Z47	OTROS CUIDADOS POSTERIORES A LA ORTOPEDIA	Canonical
Z47	Z470	CUIDADOS POSTERIORES A LA EXTRACCIÓN DE PLACA U OTRO DISPOSITIVO DE FIJACIÓN INTERNA EN FRACTURA	Canonical
Z47	Z478	OTROS CUIDADOS ESPECIFICADOS POSTERIORES A LA ORTOPEDIA	Canonical
Z47	Z479	CUIDADO POSTERIOR A LA ORTOPEDIA, NO ESPECIFICADO	Canonical
Z48	Z48	OTROS CUIDADOS POSTERIORES A LA CIRUGÍA	Canonical
Z48	Z480	ATENCIÓN DE LOS APÓSITOS Y SUTURAS	Canonical
Z48	Z488	OTROS CUIDADOS ESPECIFICADOS POSTERIORES A LA CIRUGÍA	Canonical
Z48	Z489	CUIDADO POSTERIOR A LA CIRUGÍA, NO ESPECIFICADO	Canonical
Z49	Z49	CUIDADOS RELATIVOS AL PROCEDIMIENTO DE DIÁLISIS	Canonical
Z49	Z490	CUIDADOS PREPARATORIOS PARA DIÁLISIS	Canonical
Z49	Z491	DIÁLISIS EXTRACORPÓREA	Canonical
Z49	Z492	OTRAS DIÁLISIS	Canonical
Z50	Z50	ATENCIÓN POR EL USO DE PROCEDIMIENTOS DE REHABILITACIÓN	Canonical
Z50	Z500	REHABILITACIÓN CARDÍACA	Canonical
Z50	Z501	OTRAS TERAPIAS FÍSICAS	Canonical
Z50	Z502	REHABILITACIÓN DEL ALCOHÓLICO	Canonical
Z50	Z503	REHABILITACIÓN DEL DROGADICTO	Canonical
Z50	Z504	PSICOTERAPIA, NO CLASIFICADA EN OTRA PARTE	Canonical
Z50	Z505	TERAPIA DEL LENGUAJE	Canonical
Z50	Z506	ADIESTRAMIENTO ORTÓPTICO	Canonical
Z50	Z507	TERAPIA OCUPACIONAL Y REHABILITACIÓN VOCACIONAL, NO CLASIFICADA EN OTRA PARTE	Canonical
Z50	Z508	ATENCIÓN POR OTROS PROCEDIMIENTOS DE REHABILITACIÓN	Canonical
Z50	Z509	ATENCIÓN POR PROCEDIMIENTO DE REHABILITACIÓN, NO ESPECIFICADA	Canonical
Z51	Z51	OTRA ATENCIÓN MÉDICA	Canonical
Z51	Z510	SESIÓN DE RADIOTERAPIA	Canonical
Z51	Z511	SESIÓN DE QUIMIOTERAPIA POR TUMOR	Canonical
Z51	Z512	OTRA QUIMIOTERAPIA	Canonical
Z51	Z513	TRANSFUSIÓN DE SANGRE SIN DIAGNÓSTICO INFORMADO	Canonical
Z51	Z514	ATENCIÓN PREPARATORIA PARA TRATAMIENTO SUBSECUENTE, NO CLASIFICADO EN OTRA PARTE	Canonical
Z51	Z515	ATENCIÓN PALIATIVA	Canonical
Z51	Z516	DESENSIBILIZACIÓN A ALÉRGENOS	Canonical
Z51	Z518	OTRAS ATENCIONES MÉDICAS ESPECIFICADAS	Canonical
Z51	Z519	ATENCIÓN MÉDICA, NO ESPECIFICADA	Canonical
Z52	Z52	DONANTES DE ÓRGANOS Y TEJIDOS	Canonical
Z52	Z520	DONANTE DE SANGRE	Canonical
Z52	Z521	DONANTE DE PIEL	Canonical
Z52	Z522	DONANTE DE HUESO	Canonical
Z52	Z523	DONANTE DE MÉDULA ÓSEA	Canonical
Z52	Z524	DONANTE DE RIÑÓN	Canonical
Z52	Z525	DONANTE DE CÓRNEA	Canonical
Z52	Z526	DONANTE DE HÍGADO	Canonical
Z52	Z527	DONANTE DE CORAZÓN	Canonical
Z52	Z528	DONANTE DE OTROS ÓRGANOS O TEJIDOS	Canonical
Z52	Z529	DONANTE DE ÓRGANO O TEJIDO NO ESPECIFICADO	Canonical
Z53	Z53	PERSONA EN CONTACTO CON LOS SERVICIOS DE SALUD PARA PROCEDIMIENTOS ESPECÍFICOS NO REALIZADOS	Canonical
Z53	Z530	PROCEDIMIENTO NO REALIZADO POR CONTRAINDICACIÓN	Canonical
Z53	Z531	PROCEDIMIENTO NO REALIZADO POR DECISIÓN DEL PACIENTE, POR RAZONES DE CREENCIA O PRESIÓN DE GRUPO	Canonical
Z53	Z532	PROCEDIMIENTO NO REALIZADO POR DECISIÓN DEL PACIENTE, POR OTRAS RAZONES Y LAS NO ESPECIFICADAS	Canonical
Z53	Z538	PROCEDIMIENTO NO REALIZADO POR OTRAS RAZONES	Canonical
Z53	Z539	PROCEDIMIENTO NO REALIZADO POR RAZÓN NO ESPECIFICADA	Canonical
Z54	Z54	CONVALECENCIA	Canonical
Z54	Z540	CONVALECENCIA CONSECUTIVA A CIRUGÍA	Canonical
Z54	Z541	CONVALECENCIA CONSECUTIVA A RADIOTERAPIA	Canonical
Z54	Z542	CONVALECENCIA CONSECUTIVA A QUIMIOTERAPIA	Canonical
Z54	Z543	CONVALECENCIA CONSECUTIVA A PSICOTERAPIA	Canonical
Z54	Z544	CONVALECENCIA CONSECUTIVA A TRATAMIENTO DE FRACTURA	Canonical
Z54	Z547	CONVALECENCIA CONSECUTIVA A TRATAMIENTO COMBINADO	Canonical
Z54	Z548	CONVALECENCIA CONSECUTIVA A OTROS TRATAMIENTOS	Canonical
Z54	Z549	CONVALECENCIA CONSECUTIVA A TRATAMIENTO NO ESPECIFICADO	Canonical
Z55	Z55	PROBLEMAS RELACIONADOS CON LA EDUCACIÓN Y LA ALFABETIZACIÓN	Canonical
Z55	Z550	PROBLEMAS RELACIONADOS CON EL ANALFABETISMO O BAJO NIVEL DE INSTRUCCIÓN	Canonical
Z55	Z551	PROBLEMAS RELACIONADOS CON LA EDUCACIÓN NO DISPONIBLE O INACCESIBLE	Canonical
Z55	Z552	PROBLEMAS RELACIONADOS CON LA FALLA EN LOS EXÁMENES	Canonical
Z55	Z553	PROBLEMAS RELACIONADOS CON EL BAJO RENDIMIENTO ESCOLAR	Canonical
Z55	Z554	PROBLEMAS RELACIONADOS CON LA INADAPTACIÓN EDUCACIONAL Y DESAVENENCIAS CON MAESTROS Y COMPAÑEROS	Canonical
Z55	Z558	OTROS PROBLEMAS RELACIONADOS CON LA EDUCACIÓN Y LA ALFABETIZACIÓN	Canonical
Z55	Z559	PROBLEMA NO ESPECIFICADO RELACIONADO CON LA EDUCACIÓN Y LA ALFABETIZACIÓN	Canonical
Z56	Z56	PROBLEMAS RELACIONADOS CON EL EMPLEO Y EL DESEMPLEO	Canonical
Z56	Z560	PROBLEMAS RELACIONADOS CON EL DESEMPLEO, NO ESPECIFICADOS	Canonical
Z56	Z561	PROBLEMAS RELACIONADOS CON EL CAMBIO DE EMPLEO	Canonical
Z56	Z562	PROBLEMAS RELACIONADOS CON AMENAZA DE PÉRDIDA DEL EMPLEO	Canonical
Z56	Z563	PROBLEMAS RELACIONADOS CON HORARIO ESTRESANTE DE TRABAJO	Canonical
Z56	Z564	PROBLEMAS RELACIONADOS CON DESAVENENCIAS CON EL JEFE Y LOS COMPAÑEROS DE TRABAJO	Canonical
Z56	Z565	PROBLEMAS RELACIONADOS CON EL TRABAJO INCOMPATIBLE	Canonical
Z56	Z566	OTROS PROBLEMAS DE TENSIÓN FÍSICA O MENTAL RELACIONADAS CON EL TRABAJO	Canonical
Z56	Z567	OTROS PROBLEMAS Y LOS NO ESPECIFICADOS RELACIONADOS CON EL EMPLEO	Canonical
Z57	Z57	EXPOSICIÓN A FACTORES DE RIESGO OCUPACIONAL	Canonical
Z57	Z570	EXPOSICIÓN OCUPACIONAL AL RUIDO	Canonical
Z57	Z571	EXPOSICIÓN OCUPACIONAL A LA RADIACIÓN	Canonical
Z57	Z572	EXPOSICIÓN OCUPACIONAL AL POLVO	Canonical
Z57	Z573	EXPOSICIÓN OCUPACIONAL A OTRO CONTAMINANTE DEL AIRE	Canonical
Z57	Z574	EXPOSICIÓN OCUPACIONAL A AGENTES TÓXICOS EN AGRICULTURA	Canonical
Z57	Z575	EXPOSICIÓN OCUPACIONAL A AGENTES TÓXICOS EN OTRAS INDUSTRIAS	Canonical
Z57	Z576	EXPOSICIÓN OCUPACIONAL A TEMPERATURA EXTREMA	Canonical
Z57	Z577	EXPOSICIÓN OCUPACIONAL A LA VIBRACIÓN	Canonical
Z57	Z578	EXPOSICIÓN OCUPACIONAL A OTROS FACTORES DE RIESGO	Canonical
Z57	Z579	EXPOSICIÓN OCUPACIONAL A FACTOR DE RIESGO NO ESPECIFICADO	Canonical
Z58	Z58	PROBLEMAS RELACIONADOS CON EL AMBIENTE FÍSICO	Canonical
Z58	Z580	EXPOSICIÓN AL RUIDO	Canonical
Z58	Z581	EXPOSICIÓN AL AIRE CONTAMINADO	Canonical
Z58	Z582	EXPOSICIÓN AL AGUA CONTAMINADA	Canonical
Z58	Z583	EXPOSICIÓN AL SUELO CONTAMINADO	Canonical
Z58	Z584	EXPOSICIÓN A LA RADIACIÓN	Canonical
Z58	Z585	EXPOSICIÓN A OTRAS CONTAMINACIONES DEL AMBIENTE FÍSICO	Canonical
Z58	Z586	SUMINISTRO INADECUADO DE AGUA POTABLE	Canonical
Z58	Z587	EXPOSICIÓN AL HUMO DEL TABACO	Canonical
Z58	Z588	OTROS PROBLEMAS RELACIONADOS CON EL AMBIENTE FÍSICO	Canonical
Z58	Z589	PROBLEMA NO ESPECIFICADO RELACIONADO CON EL AMBIENTE FÍSICO	Canonical
Z59	Z59	PROBLEMAS RELACIONADOS CON LA VIVIENDA Y LAS CIRCUNSTANCIAS ECONÓMICAS	Canonical
Z59	Z590	PROBLEMAS RELACIONADOS CON LA FALTA DE VIVIENDA	Canonical
Z59	Z591	PROBLEMAS RELACIONADOS CON VIVIENDA INADECUADA	Canonical
Z59	Z592	PROBLEMAS CASEROS Y CON VECINOS E INQUILINOS	Canonical
Z59	Z593	PROBLEMAS RELACIONADOS CON PERSONA QUE RESIDE EN UNA INSTITUCIÓN	Canonical
Z59	Z594	PROBLEMAS RELACIONADOS CON LA FALTA DE ALIMENTOS ADECUADOS	Canonical
Z59	Z595	PROBLEMAS RELACIONADOS CON POBREZA EXTREMA	Canonical
Z59	Z596	PROBLEMAS RELACIONADOS CON BAJOS INGRESOS	Canonical
Z59	Z597	PROBLEMAS RELACIONADOS CON SEGURIDAD SOCIAL Y SOSTENIMIENTO INSUFICIENTES PARA EL BIENESTAR	Canonical
Z59	Z598	OTROS PROBLEMAS RELACIONADOS CON LA VIVIENDA Y LAS CIRCUNSTANCIAS ECONÓMICAS	Canonical
Z59	Z599	PROBLEMAS NO ESPECIFICADOS RELACIONADOS CON LA VIVIENDA Y LAS CIRCUNSTANCIAS ECONÓMICAS	Canonical
Z60	Z60	PROBLEMAS RELACIONADOS CON EL AMBIENTE SOCIAL	Canonical
Z60	Z600	PROBLEMAS RELACIONADOS CON EL AJUSTE A LAS TRANSICIONES DEL CICLO VITAL	Canonical
Z60	Z601	PROBLEMAS RELACIONADOS CON SITUACIÓN FAMILIAR ATÍPICA	Canonical
Z60	Z602	PROBLEMAS RELACIONADOS CON PERSONA QUE VIVE SOLA	Canonical
Z60	Z603	PROBLEMAS RELACIONADOS CON LA ADAPTACIÓN CULTURAL	Canonical
Z60	Z604	PROBLEMAS RELACIONADOS CON EXCLUSIÓN Y RECHAZO SOCIAL	Canonical
Z60	Z605	PROBLEMAS RELACIONADOS CON LA DISCRIMINACIÓN Y PERSECUCIÓN PERCIBIDAS	Canonical
Z60	Z608	OTROS PROBLEMAS RELACIONADOS CON EL AMBIENTE SOCIAL	Canonical
Z60	Z609	PROBLEMA NO ESPECIFICADO RELACIONADO CON EL AMBIENTE SOCIAL	Canonical
Z61	Z61	PROBLEMAS RELACIONADOS CON HECHOS NEGATIVOS EN LA NIÑEZ	Canonical
Z61	Z610	PROBLEMAS RELACIONADOS CON LA PÉRDIDA DE RELACIÓN AFECTIVA EN LA INFANCIA	Canonical
Z61	Z611	PROBLEMAS RELACIONADOS CON EL ALEJAMIENTO DEL HOGAR EN LA INFANCIA	Canonical
Z61	Z612	PROBLEMAS RELACIONADOS CON ALTERACIÓN EN EL PATRÓN DE LA RELACIÓN FAMILIAR EN LA INFANCIA	Canonical
Z61	Z613	PROBLEMAS RELACIONADOS CON EVENTOS QUE LLEVARON A LA PÉRDIDA DE LA AUTOESTIMA EN LA INFANCIA	Canonical
Z61	Z614	PROBLEMAS RELACIONADOS CON EL ABUSO SEXUAL DEL NIÑO POR PERSONA DENTRO DEL GRUPO DE APOYO PRIMARIO	Canonical
Z61	Z615	PROBLEMAS RELACIONADOS CON EL ABUSO SEXUAL DEL NIÑO POR PERSONA AJENA AL GRUPO DE APOYO PRIMARIO	Canonical
Z61	Z616	PROBLEMAS RELACIONADOS CON ABUSO FÍSICO DEL NIÑO	Canonical
Z61	Z617	PROBLEMAS RELACIONADOS CON EXPERIENCIAS PERSONALES ATEMORIZANTES EN LA INFANCIA	Canonical
Z61	Z618	PROBLEMAS RELACIONADOS CON OTRAS EXPERIENCIAS NEGATIVAS EN LA INFANCIA	Canonical
Z61	Z619	PROBLEMAS RELACIONADOS CON EXPERIENCIA NEGATIVA NO ESPECIFICADA EN LA INFANCIA	Canonical
Z62	Z62	OTROS PROBLEMAS RELACIONADOS CON LA CRIANZA DEL NIÑO	Canonical
Z62	Z620	PROBLEMAS RELACIONADOS CON LA SUPERVISIÓN O EL CONTROL INADECUADOS DE LOS PADRES	Canonical
Z62	Z621	PROBLEMAS RELACIONADOS CON LA SOBREPROTECCIÓN DE LOS PADRES	Canonical
Z62	Z622	PROBLEMAS RELACIONADOS CON LA CRIANZA EN INSTITUCIÓN	Canonical
Z62	Z623	PROBLEMAS RELACIONADOS CON HOSTILIDAD Y REPROBACIÓN AL NIÑO	Canonical
Z62	Z624	PROBLEMAS RELACIONADOS CON EL ABANDONO EMOCIONAL DEL NIÑO	Canonical
Z62	Z625	OTROS PROBLEMAS RELACIONADOS CON NEGLIGENCIA EN LA CRIANZA DEL NIÑO	Canonical
Z62	Z626	PROBLEMAS RELACIONADOS CON PRESIONES INAPROPIADAS DE LOS PADRES Y OTRAS ANORMALIDADES EN LA CALIDAD DE LA CRIANZA	Canonical
Z62	Z628	OTROS PROBLEMAS ESPECIFICADOS Y RELACIONADOS CON LA CRIANZA DEL NIÑO	Canonical
Z62	Z629	PROBLEMA NO ESPECIFICADO RELACIONADO CON LA CRIANZA DEL NIÑO	Canonical
Z63	Z63	OTROS PROBLEMAS RELACIONADOS CON EL GRUPO PRIMARIO DE APOYO, INCLUSIVE CIRCUNSTANCIAS FAMILIARES	Canonical
Z63	Z630	PROBLEMAS EN LA RELACIÓN ENTRE ESPOSOS O PAREJA	Canonical
Z63	Z631	PROBLEMAS EN LA RELACIÓN CON LOS PADRES Y LOS FAMILIARES POLÍTICOS	Canonical
Z63	Z632	PROBLEMAS RELACIONADOS CON EL APOYO FAMILIAR INADECUADO	Canonical
Z63	Z633	PROBLEMAS RELACIONADOS CON LA AUSENCIA DE UN MIEMBRO DE LA FAMILIA	Canonical
Z63	Z634	PROBLEMAS RELACIONADOS CON LA DESAPARICIÓN O MUERTE DE UN MIEMBRO DE LA FAMILIA	Canonical
Z63	Z635	PROBLEMAS RELACIONADOS CON LA RUPTURA FAMILIAR POR SEPARACIÓN O DIVORCIO	Canonical
Z63	Z636	PROBLEMAS RELACIONADOS CON FAMILIAR DEPENDIENTE, NECESITADO DE CUIDADO EN LA CASA	Canonical
Z63	Z637	PROBLEMAS RELACIONADOS CON OTROS HECHOS ESTRESANTES QUE AFECTAN A LA FAMILIA Y AL HOGAR	Canonical
Z63	Z638	OTROS PROBLEMAS ESPECIFICADOS RELACIONADOS CON EL GRUPO PRIMARIO DE APOYO	Canonical
Z63	Z639	PROBLEMA NO ESPECIFICADO RELACIONADO CON EL GRUPO PRIMARIO DE APOYO	Canonical
Z64	Z64	PROBLEMAS RELACIONADOS CON CIERTAS CIRCUNSTANCIAS PSICOSOCIALES	Canonical
Z64	Z640	PROBLEMAS RELACIONADOS CON EMBARAZO NO DESEADO	Canonical
Z64	Z641	PROBLEMAS RELACIONADOS CON LA MULTIPARIDAD	Canonical
