category	subcategory	disease	term
X85	X852	AGRESIÓN CON DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLÓGICAS, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS	Canonical
X85	X853	AGRESIÓN CON DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLÓGICAS, ÁREAS DE DEPORTE Y ATLETISMO	Canonical
X85	X854	AGRESIÓN CON DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLÓGICAS, CALLES Y CARRETERAS	Canonical
X85	X855	AGRESIÓN CON DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLÓGICAS, COMERCIO Y ÁREA DE SERVICIOS	Canonical
X85	X856	AGRESIÓN CON DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLÓGICAS, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN	Canonical
X85	X857	AGRESIÓN CON DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLÓGICAS, GRANJA	Canonical
X85	X858	AGRESIÓN CON DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLÓGICAS, OTRO LUGAR ESPECIFICADO	Canonical
X85	X859	AGRESIÓN CON DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLÓGICAS, LUGAR NO ESPECIFICADO	Canonical
X86	X86	AGRESIÓN CON SUSTANCIA CORROSIVA	Canonical
X86	X860	AGRESIÓN CON SUSTANCIA CORROSIVA, VIVIENDA	Canonical
X86	X861	AGRESIÓN CON SUSTANCIA CORROSIVA, INSTITUCIÓN RESIDENCIAL	Canonical
X86	X862	AGRESIÓN CON SUSTANCIA CORROSIVA, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS	Canonical
X86	X863	AGRESIÓN CON SUSTANCIA CORROSIVA, ÁREAS DE DEPORTE Y ATLETISMO	Canonical
X86	X864	AGRESIÓN CON SUSTANCIA CORROSIVA, CALLES Y CARRETERAS	Canonical
X86	X865	AGRESIÓN CON SUSTANCIA CORROSIVA, COMERCIO Y ÁREA DE SERVICIOS	Canonical
X86	X866	AGRESIÓN CON SUSTANCIA CORROSIVA, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN	Canonical
X86	X867	AGRESIÓN CON SUSTANCIA CORROSIVA, GRANJA	Canonical
X86	X868	AGRESIÓN CON SUSTANCIA CORROSIVA, OTRO LUGAR ESPECIFICADO	Canonical
X86	X869	AGRESIÓN CON SUSTANCIA CORROSIVA, LUGAR NO ESPECIFICADO	Canonical
X87	X87	AGRESIÓN CON PLAGUICIDAS	Canonical
X87	X87	conservadores de maderas	Inclusion
X87	X870	AGRESIÓN CON PLAGUICIDAS, VIVIENDA	Canonical
X87	X871	AGRESIÓN CON PLAGUICIDAS, INSTITUCIÓN RESIDENCIAL	Canonical
X87	X872	AGRESIÓN CON PLAGUICIDAS, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS	Canonical
X87	X873	AGRESIÓN CON PLAGUICIDAS, ÁREAS DE DEPORTE Y ATLETISMO	Canonical
X87	X874	AGRESIÓN CON PLAGUICIDAS, CALLES Y CARRETERAS	Canonical
X87	X875	AGRESIÓN CON PLAGUICIDAS, COMERCIO Y ÁREA DE SERVICIOS	Canonical
X87	X876	AGRESIÓN CON PLAGUICIDAS, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN	Canonical
X87	X877	AGRESIÓN CON PLAGUICIDAS, GRANJA	Canonical
X87	X878	AGRESIÓN CON PLAGUICIDAS, OTRO LUGAR ESPECIFICADO	Canonical
X87	X879	AGRESIÓN CON PLAGUICIDAS, LUGAR NO ESPECIFICADO	Canonical
X88	X88	AGRESIÓN CON GASES Y VAPORES	Canonical
X88	X880	AGRESIÓN CON GASES Y VAPORES, VIVIENDA	Canonical
X88	X881	AGRESIÓN CON GASES Y VAPORES, INSTITUCIÓN RESIDENCIAL	Canonical
X88	X882	AGRESIÓN CON GASES Y VAPORES, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS	Canonical
X88	X883	AGRESIÓN CON GASES Y VAPORES, ÁREAS DE DEPORTE Y ATLETISMO	Canonical
X88	X884	AGRESIÓN CON GASES Y VAPORES, CALLES Y CARRETERAS	Canonical
X88	X885	AGRESIÓN CON GASES Y VAPORES, COMERCIO Y ÁREA DE SERVICIOS	Canonical
X88	X886	AGRESIÓN CON GASES Y VAPORES, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN	Canonical
X88	X887	AGRESIÓN CON GASES Y VAPORES, GRANJA	Canonical
X88	X888	AGRESIÓN CON GASES Y VAPORES, OTRO LUGAR ESPECIFICADO	Canonical
X88	X889	AGRESIÓN CON GASES Y VAPORES, LUGAR NO ESPECIFICADO	Canonical
X89	X89	AGRESIÓN CON OTROS PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS ESPECIFICADAS	Canonical
X89	X89	alimentos y fertilizantes para plantas	Inclusion
X89	X890	AGRESIÓN CON OTROS PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS ESPECIFICADAS, VIVIENDA	Canonical
X89	X891	AGRESIÓN CON OTROS PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS ESPECIFICADAS, INSTITUCIÓN RESIDENCIAL	Canonical
X89	X892	AGRESIÓN CON OTROS PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS ESPECIFICADAS, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS	Canonical
X89	X893	AGRESIÓN CON OTROS PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS ESPECIFICADAS, ÁREAS DE DEPORTE Y ATLETISMO	Canonical
X89	X894	AGRESIÓN CON OTROS PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS ESPECIFICADAS, CALLES Y CARRETERAS	Canonical
X89	X895	AGRESIÓN CON OTROS PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS ESPECIFICADAS, COMERCIO Y ÁREA DE SERVICIOS	Canonical
X89	X896	AGRESIÓN CON OTROS PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS ESPECIFICADAS, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN	Canonical
X89	X897	AGRESIÓN CON OTROS PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS ESPECIFICADAS, GRANJA	Canonical
X89	X898	AGRESIÓN CON OTROS PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS ESPECIFICADAS, OTRO LUGAR ESPECIFICADO	Canonical
X89	X899	AGRESIÓN CON OTROS PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS ESPECIFICADAS, LUGAR NO ESPECIFICADO	Canonical
X90	X90	AGRESIÓN CON PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS NO ESPECIFICADAS	Canonical
X90	X90	envenenamiento homicida SAI	Inclusion
X90	X900	AGRESIÓN CON PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS NO ESPECIFICADAS, VIVIENDA	Canonical
X90	X901	AGRESIÓN CON PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS NO ESPECIFICADAS, INSTITUCIÓN RESIDENCIAL	Canonical
X90	X902	AGRESIÓN CON PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS NO ESPECIFICADAS, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS	Canonical
X90	X903	AGRESIÓN CON PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS NO ESPECIFICADAS, ÁREAS DE DEPORTE Y ATLETISMO	Canonical
X90	X904	AGRESIÓN CON PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS NO ESPECIFICADAS, CALLES Y CARRETERAS	Canonical
X90	X905	AGRESIÓN CON PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS NO ESPECIFICADAS, COMERCIO Y ÁREA DE SERVICIOS	Canonical
X90	X906	AGRESIÓN CON PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS NO ESPECIFICADAS, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN	Canonical
X90	X907	AGRESIÓN CON PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS NO ESPECIFICADAS, GRANJA	Canonical
X90	X908	AGRESIÓN CON PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS NO ESPECIFICADAS, OTRO LUGAR ESPECIFICADO	Canonical
X90	X909	AGRESIÓN CON PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS NO ESPECIFICADAS, LUGAR NO ESPECIFICADO	Canonical
X91	X91	AGRESIÓN POR AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACIÓN	Canonical
X91	X910	AGRESIÓN POR AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACIÓN, VIVIENDA	Canonical
X91	X911	AGRESIÓN POR AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACIÓN, INSTITUCIÓN RESIDENCIAL	Canonical
X91	X912	AGRESIÓN POR AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACIÓN, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS	Canonical
X91	X913	AGRESIÓN POR AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACIÓN, ÁREAS DE DEPORTE Y ATLETISMO	Canonical
X91	X914	AGRESIÓN POR AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACIÓN, CALLES Y CARRETERAS	Canonical
X91	X915	AGRESIÓN POR AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACIÓN, COMERCIO Y ÁREA DE SERVICIOS	Canonical
X91	X916	AGRESIÓN POR AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACIÓN, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN	Canonical
X91	X917	AGRESIÓN POR AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACIÓN, GRANJA	Canonical
X91	X918	AGRESIÓN POR AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACIÓN, OTRO LUGAR ESPECIFICADO	Canonical
X91	X919	AGRESIÓN POR AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACIÓN, LUGAR NO ESPECIFICADO	Canonical
X92	X92	AGRESIÓN POR AHOGAMIENTO Y SUMERSIÓN	Canonical
X92	X920	AGRESIÓN POR AHOGAMIENTO Y SUMERSIÓN, VIVIENDA	Canonical
X92	X921	AGRESIÓN POR AHOGAMIENTO Y SUMERSIÓN, INSTITUCIÓN RESIDENCIAL	Canonical
X92	X922	AGRESIÓN POR AHOGAMIENTO Y SUMERSIÓN, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS	Canonical
X92	X923	AGRESIÓN POR AHOGAMIENTO Y SUMERSIÓN, ÁREAS DE DEPORTE Y ATLETISMO	Canonical
X92	X924	AGRESIÓN POR AHOGAMIENTO Y SUMERSIÓN, CALLES Y CARRETERAS	Canonical
X92	X925	AGRESIÓN POR AHOGAMIENTO Y SUMERSIÓN, COMERCIO Y ÁREA DE SERVICIOS	Canonical
X92	X926	AGRESIÓN POR AHOGAMIENTO Y SUMERSIÓN, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN	Canonical
X92	X927	AGRESIÓN POR AHOGAMIENTO Y SUMERSIÓN, GRANJA	Canonical
X92	X928	AGRESIÓN POR AHOGAMIENTO Y SUMERSIÓN, OTRO LUGAR ESPECIFICADO	Canonical
X92	X929	AGRESIÓN POR AHOGAMIENTO Y SUMERSIÓN, LUGAR NO ESPECIFICADO	Canonical
X93	X93	AGRESIÓN CON DISPARO DE ARMA CORTA	Canonical
X93	X930	AGRESIÓN CON DISPARO DE ARMA CORTA, VIVIENDA	Canonical
X93	X931	AGRESIÓN CON DISPARO DE ARMA CORTA, INSTITUCIÓN RESIDENCIAL	Canonical
X93	X932	AGRESIÓN CON DISPARO DE ARMA CORTA, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS	Canonical
X93	X933	AGRESIÓN CON DISPARO DE ARMA CORTA, ÁREAS DE DEPORTE Y ATLETISMO	Canonical
X93	X934	AGRESIÓN CON DISPARO DE ARMA CORTA, CALLES Y CARRETERAS	Canonical
X93	X935	AGRESIÓN CON DISPARO DE ARMA CORTA, COMERCIO Y ÁREA DE SERVICIOS	Canonical
X93	X936	AGRESIÓN CON DISPARO DE ARMA CORTA, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN	Canonical
X93	X937	AGRESIÓN CON DISPARO DE ARMA CORTA, GRANJA	Canonical
X93	X938	AGRESIÓN CON DISPARO DE ARMA CORTA, OTRO LUGAR ESPECIFICADO	Canonical
X93	X939	AGRESIÓN CON DISPARO DE ARMA CORTA, LUGAR NO ESPECIFICADO	Canonical
X94	X94	AGRESIÓN CON DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA	Canonical
X94	X940	AGRESIÓN CON DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA, VIVIENDA	Canonical
X94	X941	AGRESIÓN CON DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA, INSTITUCIÓN RESIDENCIAL	Canonical
X94	X942	AGRESIÓN CON DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS	Canonical
X94	X943	AGRESIÓN CON DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA, ÁREAS DE DEPORTE Y ATLETISMO	Canonical
X94	X944	AGRESIÓN CON DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA, CALLES Y CARRETERAS	Canonical
X94	X945	AGRESIÓN CON DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA, COMERCIO Y ÁREA DE SERVICIOS	Canonical
X94	X946	AGRESIÓN CON DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN	Canonical
X94	X947	AGRESIÓN CON DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA, GRANJA	Canonical
X94	X948	AGRESIÓN CON DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA, OTRO LUGAR ESPECIFICADO	Canonical
X94	X949	AGRESIÓN CON DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA, LUGAR NO ESPECIFICADO	Canonical
X95	X95	AGRESIÓN CON DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS	Canonical
X95	X950	AGRESIÓN CON DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS, VIVIENDA	Canonical
X95	X951	AGRESIÓN CON DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS, INSTITUCIÓN RESIDENCIAL	Canonical
X95	X952	AGRESIÓN CON DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS	Canonical
X95	X953	AGRESIÓN CON DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS, ÁREAS DE DEPORTE Y ATLETISMO	Canonical
X95	X954	AGRESIÓN CON DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS, CALLES Y CARRETERAS	Canonical
X95	X955	AGRESIÓN CON DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS, COMERCIO Y ÁREA DE SERVICIOS	Canonical
X95	X956	AGRESIÓN CON DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN	Canonical
X95	X957	AGRESIÓN CON DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS, GRANJA	Canonical
X95	X958	AGRESIÓN CON DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS, OTRO LUGAR ESPECIFICADO	Canonical
X95	X959	AGRESIÓN CON DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS, LUGAR NO ESPECIFICADO	Canonical
X96	X96	AGRESIÓN CON MATERIAL EXPLOSIVO	Canonical
X96	X960	AGRESIÓN CON MATERIAL EXPLOSIVO, VIVIENDA	Canonical
X96	X961	AGRESIÓN CON MATERIAL EXPLOSIVO, INSTITUCIÓN RESIDENCIAL	Canonical
X96	X962	AGRESIÓN CON MATERIAL EXPLOSIVO, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS	Canonical
X96	X963	AGRESIÓN CON MATERIAL EXPLOSIVO, ÁREAS DE DEPORTE Y ATLETISMO	Canonical
X96	X964	AGRESIÓN CON MATERIAL EXPLOSIVO, CALLES Y CARRETERAS	Canonical
X96	X965	AGRESIÓN CON MATERIAL EXPLOSIVO, COMERCIO Y ÁREA DE SERVICIOS	Canonical
X96	X966	AGRESIÓN CON MATERIAL EXPLOSIVO, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN	Canonical
X96	X967	AGRESIÓN CON MATERIAL EXPLOSIVO, GRANJA	Canonical
X96	X968	AGRESIÓN CON MATERIAL EXPLOSIVO, OTRO LUGAR ESPECIFICADO	Canonical
X96	X969	AGRESIÓN CON MATERIAL EXPLOSIVO, LUGAR NO ESPECIFICADO	Canonical
X97	X97	AGRESIÓN CON HUMO, FUEGO Y LLAMAS	Canonical
X97	X97	artefacto incendiario	Inclusion
X97	X97	cigarrillos	Inclusion
X97	X97	incendio intencional	Inclusion
X97	X970	AGRESIÓN CON HUMO, FUEGO Y LLAMAS, VIVIENDA	Canonical
X97	X971	AGRESIÓN CON HUMO, FUEGO Y LLAMAS, INSTITUCIÓN RESIDENCIAL	Canonical
X97	X972	AGRESIÓN CON HUMO, FUEGO Y LLAMAS, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS	Canonical
X97	X973	AGRESIÓN CON HUMO, FUEGO Y LLAMAS, ÁREAS DE DEPORTE Y ATLETISMO	Canonical
X97	X974	AGRESIÓN CON HUMO, FUEGO Y LLAMAS, CALLES Y CARRETERAS	Canonical
X97	X975	AGRESIÓN CON HUMO, FUEGO Y LLAMAS, COMERCIO Y ÁREA DE SERVICIOS	Canonical
X97	X976	AGRESIÓN CON HUMO, FUEGO Y LLAMAS, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN	Canonical
X97	X977	AGRESIÓN CON HUMO, FUEGO Y LLAMAS, GRANJA	Canonical
X97	X978	AGRESIÓN CON HUMO, FUEGO Y LLAMAS, OTRO LUGAR ESPECIFICADO	Canonical
X97	X979	AGRESIÓN CON HUMO, FUEGO Y LLAMAS, LUGAR NO ESPECIFICADO	Canonical
X98	X98	AGRESIÓN CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES	Canonical
X98	X980	AGRESIÓN CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, VIVIENDA	Canonical
X98	X981	AGRESIÓN CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, INSTITUCIÓN RESIDENCIAL	Canonical
X98	X982	AGRESIÓN CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS	Canonical
X98	X983	AGRESIÓN CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, ÁREAS DE DEPORTE Y ATLETISMO	Canonical
X98	X984	AGRESIÓN CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, CALLES Y CARRETERAS	Canonical
X98	X985	AGRESIÓN CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, COMERCIO Y ÁREA DE SERVICIOS	Canonical
X98	X986	AGRESIÓN CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN	Canonical
X98	X987	AGRESIÓN CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, GRANJA	Canonical
X98	X988	AGRESIÓN CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, OTRO LUGAR ESPECIFICADO	Canonical
X98	X989	AGRESIÓN CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, LUGAR NO ESPECIFICADO	Canonical
X99	X99	AGRESIÓN CON OBJETO CORTANTE	Canonical
X99	X990	AGRESIÓN CON OBJETO CORTANTE, VIVIENDA	Canonical
X99	X991	AGRESIÓN CON OBJETO CORTANTE, INSTITUCIÓN RESIDENCIAL	Canonical
X99	X992	AGRESIÓN CON OBJETO CORTANTE, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS	Canonical
X99	X993	AGRESIÓN CON OBJETO CORTANTE, ÁREAS DE DEPORTE Y ATLETISMO	Canonical
X99	X994	AGRESIÓN CON OBJETO CORTANTE, CALLES Y CARRETERAS	Canonical
X99	X995	AGRESIÓN CON OBJETO CORTANTE, COMERCIO Y ÁREA DE SERVICIOS	Canonical
X99	X996	AGRESIÓN CON OBJETO CORTANTE, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN	Canonical
X99	X997	AGRESIÓN CON OBJETO CORTANTE, GRANJA	Canonical
X99	X998	AGRESIÓN CON OBJETO CORTANTE, OTRO LUGAR ESPECIFICADO	Canonical
X99	X999	AGRESIÓN CON OBJETO CORTANTE, LUGAR NO ESPECIFICADO	Canonical
Y00	Y00	AGRESIÓN CON OBJETO ROMO O SIN FILO	Canonical
Y00	Y000	AGRESIÓN CON OBJETO ROMO O SIN FILO, VIVIENDA	Canonical
Y00	Y001	AGRESIÓN CON OBJETO ROMO O SIN FILO, INSTITUCIÓN RESIDENCIAL	Canonical
Y00	Y002	AGRESIÓN CON OBJETO ROMO O SIN FILO, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS	Canonical
Y00	Y003	AGRESIÓN CON OBJETO ROMO O SIN FILO, ÁREAS DE DEPORTE Y ATLETISMO	Canonical
Y00	Y004	AGRESIÓN CON OBJETO ROMO O SIN FILO, CALLES Y CARRETERAS	Canonical
Y00	Y005	AGRESIÓN CON OBJETO ROMO O SIN FILO, COMERCIO Y ÁREA DE SERVICIOS	Canonical
Y00	Y006	AGRESIÓN CON OBJETO ROMO O SIN FILO, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN	Canonical
Y00	Y007	AGRESIÓN CON OBJETO ROMO O SIN FILO, GRANJA	Canonical
Y00	Y008	AGRESIÓN CON OBJETO ROMO O SIN FILO, OTRO LUGAR ESPECIFICADO	Canonical
Y00	Y009	AGRESIÓN CON OBJETO ROMO O SIN FILO, LUGAR NO ESPECIFICADO	Canonical
Y01	Y01	AGRESIÓN POR EMPUJÓN DESDE UN LUGAR ELEVADO	Canonical
Y01	Y010	AGRESIÓN POR EMPUJÓN DESDE UN LUGAR ELEVADO, VIVIENDA	Canonical
Y01	Y011	AGRESIÓN POR EMPUJÓN DESDE UN LUGAR ELEVADO, INSTITUCIÓN RESIDENCIAL	Canonical
Y01	Y012	AGRESIÓN POR EMPUJÓN DESDE UN LUGAR ELEVADO, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS	Canonical
Y01	Y013	AGRESIÓN POR EMPUJÓN DESDE UN LUGAR ELEVADO, ÁREAS DE DEPORTE Y ATLETISMO	Canonical
Y01	Y014	AGRESIÓN POR EMPUJÓN DESDE UN LUGAR ELEVADO, CALLES Y CARRETERAS	Canonical
Y01	Y015	AGRESIÓN POR EMPUJÓN DESDE UN LUGAR ELEVADO, COMERCIO Y ÁREA DE SERVICIOS	Canonical
Y01	Y016	AGRESIÓN POR EMPUJÓN DESDE UN LUGAR ELEVADO, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN	Canonical
Y01	Y017	AGRESIÓN POR EMPUJÓN DESDE UN LUGAR ELEVADO, GRANJA	Canonical
Y01	Y018	AGRESIÓN POR EMPUJÓN DESDE UN LUGAR ELEVADO, OTRO LUGAR ESPECIFICADO	Canonical
Y01	Y019	AGRESIÓN POR EMPUJÓN DESDE UN LUGAR ELEVADO, LUGAR NO ESPECIFICADO	Canonical
Y02	Y02	AGRESIÓN POR EMPUJAR O COLOCAR A LA VÍCTIMA DELANTE DE OBJETO EN MOVIMIENTO	Canonical
Y02	Y020	AGRESIÓN POR EMPUJAR O COLOCAR A LA VÍCTIMA DELANTE DE OBJETO EN MOVIMIENTO, VIVIENDA	Canonical
Y02	Y021	AGRESIÓN POR EMPUJAR O COLOCAR A LA VÍCTIMA DELANTE DE OBJETO EN MOVIMIENTO, INSTITUCIÓN RESIDENCIAL	Canonical
Y02	Y022	AGRESIÓN POR EMPUJAR O COLOCAR A LA VÍCTIMA DELANTE DE OBJETO EN MOVIMIENTO, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS	Canonical
Y02	Y023	AGRESIÓN POR EMPUJAR O COLOCAR A LA VÍCTIMA DELANTE DE OBJETO EN MOVIMIENTO, ÁREAS DE DEPORTE Y ATLETISMO	Canonical
Y02	Y024	AGRESIÓN POR EMPUJAR O COLOCAR A LA VÍCTIMA DELANTE DE OBJETO EN MOVIMIENTO, CALLES Y CARRETERAS	Canonical
Y02	Y025	AGRESIÓN POR EMPUJAR O COLOCAR A LA VÍCTIMA DELANTE DE OBJETO EN MOVIMIENTO, COMERCIO Y ÁREA DE SERVICIOS	Canonical
Y02	Y026	AGRESIÓN POR EMPUJAR O COLOCAR A LA VÍCTIMA DELANTE DE OBJETO EN MOVIMIENTO, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN	Canonical
Y02	Y027	AGRESIÓN POR EMPUJAR O COLOCAR A LA VÍCTIMA DELANTE DE OBJETO EN MOVIMIENTO, GRANJA	Canonical
Y02	Y028	AGRESIÓN POR EMPUJAR O COLOCAR A LA VÍCTIMA DELANTE DE OBJETO EN MOVIMIENTO, OTRO LUGAR ESPECIFICADO	Canonical
Y02	Y029	AGRESIÓN POR EMPUJAR O COLOCAR A LA VÍCTIMA DELANTE DE OBJETO EN MOVIMIENTO, LUGAR NO ESPECIFICADO	Canonical
Y03	Y03	AGRESIÓN POR COLISIÓN DE VEHÍCULO DE MOTOR	Canonical
Y03	Y03	golpe o atropello deliberado con vehículo de motor	Inclusion
Y03	Y030	AGRESIÓN POR COLISIÓN DE VEHÍCULO DE MOTOR, VIVIENDA	Canonical
Y03	Y031	AGRESIÓN POR COLISIÓN DE VEHÍCULO DE MOTOR, INSTITUCIÓN RESIDENCIAL	Canonical
Y03	Y032	AGRESIÓN POR COLISIÓN DE VEHÍCULO DE MOTOR, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS	Canonical
Y03	Y033	AGRESIÓN POR COLISIÓN DE VEHÍCULO DE MOTOR, ÁREAS DE DEPORTE Y ATLETISMO	Canonical
Y03	Y034	AGRESIÓN POR COLISIÓN DE VEHÍCULO DE MOTOR, CALLES Y CARRETERAS	Canonical
Y03	Y035	AGRESIÓN POR COLISIÓN DE VEHÍCULO DE MOTOR, COMERCIO Y ÁREA DE SERVICIOS	Canonical
